,0
533,1
534,0
535,1
536,0
537,0
538,0
539,0
540,0
541,0
542,1
543,1
544,1
545,0
546,0
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,0
555,1
556,0
557,0
558,1
559,0
560,1
561,0
562,1
563,0
564,1
565,0
566,1
567,0
568,1
569,0
570,0
571,0
572,0
573,1
574,1
575,1
576,1
577,1
578,0
579,1
580,1
581,0
582,0
583,1
584,0
585,1
586,0
587,0
588,0
589,1
590,0
591,1
592,1
593,1
594,1
595,1
596,0
597,1
598,1
599,0
600,0
601,0
602,1
603,0
604,0
605,1
606,1
607,1
608,1
609,1
610,0
611,0
612,1
613,1
614,0
615,1
616,1
617,1
618,1
619,0
620,1
621,0
622,1
623,0
624,1
625,0
626,0
627,1
628,0
629,1
630,0
631,0
632,0
633,1
634,0
635,0
636,1
637,1
638,0
639,1
640,0
641,0
642,1
643,0
644,0
645,1
646,0
647,1
648,1
649,1
650,1
651,1
652,0
653,1
654,1
655,1
656,1
657,1
658,0
659,1
660,1
661,1
662,1
663,1
664,1
665,0
666,0
667,0
668,0
669,0
670,1
671,0
672,1
673,0
674,1
675,0
676,1
677,1
678,0
679,1
680,0
681,1
682,0
683,1
684,1
685,1
686,0
687,1
688,0
689,0
690,0
691,0
692,0
693,1
694,0
695,1
696,1
697,1
698,1
699,0
700,0
701,0
702,0
703,1
704,0
705,0
706,1
707,0
708,1
709,1
710,1
711,0
712,1
713,1
714,0
715,0
716,1
717,0
718,0
719,0
720,0
721,1
722,1
723,0
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,0
732,0
733,1
734,1
735,0
736,0
737,1
738,0
739,1
740,1
741,0
742,0
743,1
744,0
745,1
746,1
747,1
748,0
749,1
750,1
751,1
752,0
753,0
754,0
755,1
756,1
757,0
758,1
759,0
760,0
761,1
762,1
763,0
764,1
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,1
773,1
774,1
775,1
776,0
777,1
778,1
779,1
780,1
781,1
782,1
783,0
784,0
785,0
786,1
787,0
788,1
789,1
790,1
791,0
792,1
793,0
794,1
795,1
796,0
797,1
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,1
806,0
807,0
808,1
809,0
810,1
811,0
812,1
813,1
814,1
815,0
816,0
817,1
818,1
819,0
820,0
821,1
822,0
823,0
824,0
825,1
826,1
827,0
828,1
829,1
830,0
831,1
832,0
833,0
834,1
835,1
836,0
837,1
838,1
839,0
840,1
841,0
842,1
843,1
844,0
845,0
846,0
847,1
848,0
849,0
850,1
851,0
852,1
853,1
854,0
855,1
856,0
857,0
858,1
859,0
860,0
861,0
862,1
863,1
864,0
865,1
866,0
867,1
868,0
869,0
870,1
871,0
872,1
873,0
874,1
875,1
876,0
877,1
878,1
879,0
880,1
881,1
882,0
883,1
884,0
885,1
886,0
887,0
888,1
889,0
890,0
891,1
892,0
893,0
894,0
895,1
896,0
897,1
898,0
899,1
900,1
901,1
902,0
903,0
904,1
905,0
906,1
907,0
908,0
909,0
910,1
911,0
912,1
913,1
914,0
915,1
916,0
917,1
918,0
919,0
920,1
921,1
922,1
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,1
933,0
934,0
935,1
936,1
937,0
938,0
939,1
940,1
941,0
942,0
943,0
944,1
945,0
946,1
947,1
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,1
958,0
959,0
960,1
961,0
962,0
963,1
964,1
965,1
966,0
967,1
968,0
969,1
970,1
971,0
972,0
973,0
974,0
975,0
976,0
977,1
978,1
979,0
980,0
981,1
982,1
983,0
984,1
985,1
986,0
987,1
988,0
989,1
990,0
991,1
992,1
993,1
994,1
995,0
996,0
997,1
998,0
999,0
1000,1
1001,0
1002,0
1003,1
1004,0
1005,0
1006,1
1007,1
1008,1
1009,0
1010,0
1011,0
1012,1
1013,1
1014,0
1015,0
1016,1
1017,1
1018,0
1019,1
1020,1
1021,1
1022,1
1023,0
1024,0
1025,1
1026,0
1027,1
1028,0
1029,1
1030,1
1031,1
1032,0
1033,1
1034,0
1035,1
1036,1
1037,0
1038,0
1039,0
1040,1
1041,0
1042,0
1043,0
1044,1
1045,1
1046,1
1047,1
1048,0
1049,0
1050,0
1051,0
1052,1
1053,1
1054,1
1055,1
1056,1
1057,0
1058,1
1059,0
1060,1
1061,0
1062,1
1063,1
1064,0
1065,0
1066,1
1067,1
1068,1
1069,0
1070,1
1071,0
1072,1
1073,0
1074,1
1075,0
1076,1
1077,1
1078,0
1079,0
1080,1
1081,0
1082,0
1083,1
1084,1
1085,1
1086,0
1087,0
1088,0
1089,1
1090,1
1091,1
1092,1
1093,1
1094,0
1095,1
1096,0
1097,1
1098,1
1099,1
1100,1
1101,0
1102,1
1103,0
1104,0
1105,0
1106,0
1107,0
1108,1
1109,0
1110,1
1111,1
1112,0
1113,0
1114,1
1115,1
1116,0
1117,0
1118,1
1119,1
1120,1
1121,1
1122,0
1123,1
1124,0
1125,1
1126,1
1127,1
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,1
1137,0
1138,1
1139,0
1140,0
1141,0
1142,1
1143,0
1144,1
1145,1
1146,0
1147,0
1148,1
1149,0
1150,1
1151,0
1152,1
1153,1
1154,0
1155,1
1156,0
1157,1
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,1
1165,1
1166,0
1167,1
1168,0
1169,1
1170,1
1171,1
1172,1
1173,0
1174,1
1175,0
1176,1
1177,1
1178,0
1179,0
1180,0
1181,0
1182,1
1183,0
1184,1
1185,0
1186,1
1187,1
1188,0
1189,1
1190,0
1191,0
1192,0
1193,1
1194,0
1195,0
1196,1
1197,0
1198,0
1199,1
1200,0
1201,0
1202,0
1203,0
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,0
1213,1
1214,0
1215,0
1216,1
1217,1
1218,0
1219,1
1220,1
1221,0
1222,1
1223,0
1224,0
1225,0
1226,0
1227,0
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,0
1236,1
1237,0
1238,0
1239,0
1240,1
1241,0
1242,0
1243,1
1244,0
1245,0
1246,1
1247,1
1248,0
1249,0
1250,0
1251,0
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,0
1259,1
1260,1
1261,0
1262,1
1263,0
1264,1
1265,0
1266,0
1267,1
1268,1
1269,0
1270,1
1271,1
1272,1
1273,0
1274,1
1275,1
1276,0
1277,1
1278,1
1279,0
1280,1
1281,1
1282,1
1283,1
1284,0
1285,0
1286,0
1287,0
1288,1
1289,0
1290,0
1291,1
1292,0
1293,0
1294,0
1295,1
1296,0
1297,1
1298,0
1299,0
1300,1
1301,0
1302,0
1303,1
1304,1
1305,1
1306,0
1307,1
1308,1
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,1
1316,1
1317,1
1318,1
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,1
1327,0
1328,0
1329,0
1330,0
1331,1
1332,0
1333,0
1334,1
1335,0
1336,1
1337,0
1338,0
1339,0
1340,0
1341,1
1342,0
1343,1
1344,0
1345,1
1346,0
1347,1
1348,0
1349,1
1350,1
1351,1
1352,0
1353,0
1354,1
1355,0
1356,0
1357,1
1358,0
1359,1
1360,0
1361,0
1362,1
1363,0
1364,0
1365,0
1366,1
1367,1
1368,0
1369,0
1370,0
1371,1
1372,1
1373,0
1374,1
1375,0
1376,0
1377,0
1378,1
1379,0
1380,0
1381,1
1382,0
1383,0
1384,0
1385,1
1386,1
1387,1
1388,1
1389,1
1390,0
1391,1
1392,1
1393,1
1394,1
1395,0
1396,0
1397,0
1398,1
1399,1
1400,0
1401,1
1402,1
1403,1
1404,1
1405,0
1406,0
1407,0
1408,1
1409,0
1410,1
1411,1
1412,1
1413,1
1414,1
1415,0
1416,0
1417,1
1418,1
1419,0
1420,0
1421,0
1422,1
1423,0
1424,1
1425,1
1426,0
1427,0
1428,0
1429,1
1430,1
1431,1
1432,1
1433,1
1434,0
1435,0
1436,1
1437,0
1438,1
1439,0
1440,0
1441,1
1442,0
1443,0
1444,0
1445,1
1446,0
1447,1
1448,1
1449,0
1450,0
1451,1
1452,0
1453,1
1454,0
1455,1
1456,0
1457,0
1458,0
1459,1
1460,0
1461,0
1462,1
1463,0
1464,1
1465,0
1466,0
1467,0
1468,0
1469,1
1470,1
1471,1
1472,1
1473,0
1474,1
1475,0
1476,1
1477,1
1478,0
1479,1
1480,0
1481,0
1482,1
1483,0
1484,0
1485,0
1486,1
1487,1
1488,1
1489,1
1490,1
1491,0
1492,0
1493,1
1494,0
1495,1
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,0
1503,0
1504,1
1505,1
1506,1
1507,1
1508,0
1509,1
1510,0
1511,1
1512,0
1513,1
1514,0
1515,0
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,0
1524,1
1525,0
1526,1
1527,1
1528,0
1529,1
1530,0
1531,0
1532,1
1533,0
1534,1
1535,0
1536,1
1537,0
1538,1
1539,0
1540,1
1541,0
1542,1
1543,0
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,0
1551,1
1552,1
1553,1
1554,0
1555,0
1556,1
1557,0
1558,1
1559,1
1560,1
1561,1
1562,1
1563,0
1564,0
1565,1
1566,0
1567,0
1568,0
1569,0
1570,0
1571,1
1572,1
1573,0
1574,0
1575,0
1576,0
1577,1
1578,0
1579,1
1580,1
1581,0
1582,0
1583,1
1584,0
1585,0
1586,0
1587,0
1588,1
1589,1
1590,0
1591,1
1592,1
1593,1
1594,1
1595,0
1596,1
1597,0
1598,0
1599,1
1600,0
1601,0
1602,1
1603,1
1604,0
1605,1
1606,1
1607,0
1608,0
1609,1
1610,1
1611,1
1612,1
1613,1
1614,0
1615,1
1616,1
1617,1
1618,1
1619,1
1620,0
1621,0
1622,1
1623,0
1624,1
1625,0
1626,0
1627,1
1628,0
1629,1
1630,1
1631,1
1632,1
1633,0
1634,1
1635,1
1636,0
1637,0
1638,1
1639,1
1640,1
1641,0
1642,1
1643,0
1644,1
1645,1
1646,0
1647,0
1648,0
1649,1
1650,1
1651,0
1652,1
1653,0
1654,1
1655,0
1656,1
1657,1
1658,1
1659,0
1660,1
1661,1
1662,0
1663,1
1664,0
1665,0
1666,0
1667,1
1668,1
1669,0
1670,1
1671,0
1672,1
1673,0
1674,1
1675,0
1676,0
1677,1
1678,1
1679,0
1680,0
1681,0
1682,1
1683,0
1684,1
1685,1
1686,0
1687,0
1688,1
1689,1
1690,1
1691,0
1692,0
1693,0
1694,1
1695,0
1696,1
1697,1
1698,0
1699,0
1700,0
1701,0
1702,1
1703,1
1704,0
1705,0
1706,1
1707,1
1708,1
1709,1
1710,0
1711,0
1712,1
1713,1
1714,0
1715,1
1716,1
1717,0
1718,0
1719,1
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,1
1729,1
1730,0
1731,0
1732,1
1733,0
1734,1
1735,0
1736,1
1737,0
1738,1
1739,0
1740,1
1741,1
1742,1
1743,1
1744,1
1745,0
1746,0
1747,0
1748,1
1749,0
1750,0
1751,0
1752,0
1753,1
1754,0
1755,0
1756,0
1757,1
1758,1
1759,1
1760,0
1761,0
1762,0
1763,1
1764,1
1765,1
1766,1
1767,0
1768,0
1769,1
1770,1
1771,1
1772,0
1773,0
1774,0
1775,0
1776,1
1777,0
1778,0
1779,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,0
1786,0
1787,1
1788,1
1789,0
1790,1
1791,0
1792,1
1793,1
1794,0
1795,1
1796,0
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,0
1807,0
1808,0
1809,1
1810,0
1811,0
1812,0
1813,1
1814,1
1815,0
1816,0
1817,1
1818,1
1819,0
1820,1
1821,1
1822,1
1823,1
1824,0
1825,1
1826,1
1827,1
1828,0
1829,1
1830,0
1831,1
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,1
1839,1
1840,0
1841,0
1842,1
1843,1
1844,0
1845,0
1846,1
1847,1
1848,0
1849,0
1850,0
1851,0
1852,1
1853,1
1854,0
1855,1
1856,1
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,1
1864,1
1865,1
1866,1
1867,0
1868,1
1869,1
1870,1
1871,0
1872,0
1873,0
1874,0
1875,1
1876,1
1877,0
1878,0
1879,1
1880,0
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,0
1890,0
1891,1
1892,0
1893,0
1894,1
1895,1
1896,0
1897,0
1898,0
1899,0
1900,1
1901,0
1902,0
1903,0
1904,1
1905,1
1906,1
1907,0
1908,1
1909,1
1910,1
1911,0
1912,1
1913,1
1914,0
1915,0
1916,1
1917,1
1918,1
1919,0
1920,0
1921,1
1922,1
1923,1
1924,0
1925,0
1926,0
1927,0
1928,1
1929,0
1930,0
1931,0
1932,1
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,1
1940,0
1941,0
1942,0
1943,1
1944,1
1945,0
1946,1
1947,0
1948,1
1949,1
1950,1
1951,0
1952,0
1953,0
1954,0
1955,1
1956,1
1957,1
1958,1
1959,0
1960,1
1961,0
1962,1
1963,1
1964,0
1965,1
1966,0
1967,0
1968,0
1969,0
1970,1
1971,0
1972,1
1973,0
1974,1
1975,1
1976,1
1977,0
1978,0
1979,1
1980,1
1981,0
1982,0
1983,0
1984,0
1985,1
1986,0
1987,1
1988,1
1989,1
1990,1
1991,0
1992,1
1993,0
1994,1
1995,0
1996,0
1997,0
1998,0
1999,1
2000,0
2001,1
2002,0
2003,0
2004,1
2005,1
2006,1
2007,0
2008,1
2009,0
2010,0
2011,1
2012,0
2013,0
2014,1
2015,1
2016,0
2017,1
2018,0
2019,1
2020,0
2021,0
2022,1
2023,1
2024,1
2025,1
2026,1
2027,0
2028,0
2029,1
2030,0
2031,0
2032,1
2033,1
2034,0
2035,0
2036,1
2037,0
2038,0
2039,0
2040,1
2041,1
2042,1
2043,1
2044,1
2045,1
2046,0
2047,0
2048,1
2049,0
2050,0
2051,0
2052,0
2053,1
2054,0
2055,0
2056,1
2057,0
2058,0
2059,1
2060,0
2061,1
2062,0
2063,0
2064,0
2065,1
2066,1
2067,1
2068,1
2069,0
2070,0
2071,1
2072,0
2073,1
2074,1
2075,1
2076,0
2077,0
2078,1
2079,0
2080,1
2081,0
2082,0
2083,1
2084,1
2085,0
2086,1
2087,0
2088,0
2089,0
2090,1
2091,0
2092,0
2093,0
2094,1
2095,1
2096,1
2097,0
2098,1
2099,0
2100,1
2101,1
2102,0
2103,0
2104,0
2105,1
2106,0
2107,0
2108,1
2109,1
2110,0
2111,1
2112,0
2113,0
2114,1
2115,0
2116,1
2117,0
2118,1
2119,1
2120,0
2121,0
2122,1
2123,0
2124,0
2125,1
2126,1
2127,1
2128,0
2129,1
2130,0
2131,0
2132,1
2133,0
2134,1
2135,0
2136,0
2137,0
2138,1
2139,1
2140,0
2141,0
2142,0
2143,1
2144,0
2145,1
2146,0
2147,1
2148,1
2149,1
2150,0
2151,1
2152,1
2153,1
2154,1
2155,1
2156,0
2157,0
2158,0
2159,1
2160,0
2161,1
2162,0
2163,1
2164,1
2165,0
2166,0
2167,1
2168,1
2169,1
2170,1
2171,0
2172,0
2173,0
2174,0
2175,1
2176,0
2177,0
2178,1
2179,0
2180,0
2181,1
2182,1
2183,0
2184,1
2185,1
2186,1
2187,0
2188,0
2189,0
2190,1
2191,1
2192,0
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,0
2201,1
2202,1
2203,0
2204,1
2205,1
2206,1
2207,1
2208,0
2209,0
2210,0
2211,1
2212,1
2213,1
2214,1
2215,0
2216,0
2217,0
2218,0
2219,1
2220,1
2221,0
2222,1
2223,1
2224,0
2225,0
2226,1
2227,0
2228,1
2229,1
2230,0
2231,1
2232,0
2233,1
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,1
2241,0
2242,0
2243,1
2244,1
2245,0
2246,0
2247,0
2248,0
2249,1
2250,0
2251,0
2252,1
2253,1
2254,0
2255,0
2256,0
2257,0
2258,0
2259,1
2260,0
2261,0
2262,0
2263,0
2264,1
2265,0
2266,1
2267,0
2268,1
2269,1
2270,0
2271,1
2272,0
2273,0
2274,1
2275,1
2276,1
2277,0
2278,1
2279,1
2280,0
2281,0
2282,0
2283,1
2284,1
2285,0
2286,0
2287,1
2288,1
2289,1
2290,1
2291,0
2292,0
2293,1
2294,1
2295,0
2296,0
2297,1
2298,1
2299,0
2300,0
2301,1
2302,1
2303,0
2304,1
2305,0
2306,0
2307,0
2308,1
2309,1
2310,0
2311,1
2312,1
2313,0
2314,0
2315,0
2316,0
2317,1
2318,1
2319,1
2320,0
2321,1
2322,1
2323,0
2324,1
2325,1
2326,1
2327,1
2328,0
2329,1
2330,0
2331,1
2332,0
2333,0
2334,0
2335,1
2336,1
2337,0
2338,1
2339,1
2340,0
2341,1
2342,1
2343,0
2344,0
2345,0
2346,1
2347,1
2348,1
2349,0
2350,1
2351,0
2352,1
2353,0
2354,1
2355,1
2356,1
2357,0
2358,1
2359,0
2360,0
2361,1
2362,1
2363,1
2364,1
2365,0
2366,0
2367,1
2368,0
2369,1
2370,1
2371,1
2372,0
2373,0
2374,0
2375,1
2376,0
2377,1
2378,1
2379,0
2380,1
2381,1
2382,0
2383,1
2384,0
2385,1
2386,1
2387,0
2388,1
2389,0
2390,0
2391,0
2392,0
2393,0
2394,1
2395,0
2396,1
2397,1
2398,1
2399,1
2400,0
2401,0
2402,1
2403,0
2404,0
2405,1
2406,0
2407,1
2408,0
2409,1
2410,1
2411,1
2412,1
2413,0
2414,0
2415,1
2416,1
2417,1
2418,1
2419,1
2420,0
2421,1
2422,0
2423,0
2424,0
2425,0
2426,1
2427,1
2428,1
2429,0
2430,1
2431,0
2432,1
2433,1
2434,1
2435,1
2436,1
2437,0
2438,1
2439,0
2440,1
2441,0
2442,1
2443,0
2444,1
2445,0
2446,1
2447,1
2448,1
2449,0
2450,0
2451,0
2452,1
2453,0
2454,0
2455,1
2456,1
2457,1
2458,0
2459,1
2460,0
2461,0
2462,0
2463,0
2464,1
2465,1
2466,1
2467,0
2468,1
2469,0
2470,0
2471,0
2472,0
2473,1
2474,1
2475,0
2476,1
2477,1
2478,0
2479,1
2480,0
2481,1
2482,0
2483,1
2484,0
2485,0
2486,0
2487,0
2488,1
2489,1
2490,1
2491,0
2492,1
2493,0
2494,0
2495,1
2496,1
2497,1
2498,0
2499,0
2500,1
2501,0
2502,1
2503,0
2504,1
2505,1
2506,0
2507,1
2508,1
2509,0
2510,0
2511,1
2512,1
2513,0
2514,0
2515,0
2516,1
2517,1
2518,1
2519,0
2520,1
2521,1
2522,1
2523,0
2524,1
2525,1
2526,1
2527,0
2528,1
2529,0
2530,1
2531,0
2532,0
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,0
2540,1
2541,1
2542,0
2543,1
2544,0
2545,1
2546,0
2547,1
2548,1
2549,0
2550,0
2551,0
2552,0
2553,1
2554,1
2555,0
2556,0
2557,0
2558,0
2559,1
2560,0
2561,1
2562,0
2563,0
2564,0
2565,1
2566,1
2567,1
2568,1
2569,1
2570,0
2571,0
2572,1
2573,1
2574,0
2575,1
2576,1
2577,1
2578,0
2579,1
2580,1
2581,0
2582,1
2583,1
2584,0
2585,1
2586,1
2587,1
2588,0
2589,0
2590,0
2591,0
2592,1
2593,1
2594,0
2595,1
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,1
2603,1
2604,1
2605,1
2606,1
2607,0
2608,1
2609,1
2610,0
2611,0
2612,0
2613,1
2614,0
2615,0
2616,1
2617,0
2618,1
2619,1
2620,0
2621,1
2622,0
2623,1
2624,0
2625,0
2626,1
2627,1
2628,0
2629,1
2630,0
2631,0
2632,1
2633,0
2634,1
2635,0
2636,0
2637,1
2638,0
2639,0
2640,1
2641,0
2642,0
2643,0
2644,0
2645,1
2646,0
2647,1
2648,1
2649,1
2650,0
2651,1
2652,0
2653,0
2654,1
2655,1
2656,0
2657,1
2658,0
2659,0
2660,0
2661,1
2662,0
2663,1
2664,0
2665,1
2666,0
2667,0
2668,0
2669,1
2670,1
2671,0
2672,1
2673,1
2674,1
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,1
2682,0
2683,0
2684,1
2685,0
2686,1
2687,1
2688,1
2689,0
2690,0
2691,0
2692,0
2693,0
2694,1
2695,1
2696,0
2697,1
2698,0
2699,0
2700,1
2701,0
2702,0
2703,1
2704,1
2705,1
2706,1
2707,0
2708,0
2709,0
2710,1
2711,0
2712,0
2713,0
2714,0
2715,0
2716,1
2717,0
2718,0
2719,0
2720,1
2721,1
2722,1
2723,1
2724,0
2725,0
2726,1
2727,1
2728,0
2729,0
2730,0
2731,0
2732,1
2733,1
2734,0
2735,1
2736,0
2737,0
2738,0
2739,0
2740,1
2741,0
2742,0
2743,0
2744,0
2745,1
2746,0
2747,1
2748,0
2749,0
2750,0
2751,1
2752,1
2753,0
2754,1
2755,1
2756,1
2757,0
2758,1
2759,1
2760,0
2761,0
2762,1
2763,0
2764,1
2765,0
2766,1
2767,1
2768,1
2769,0
2770,1
2771,0
2772,1
2773,0
2774,0
2775,0
2776,1
2777,1
2778,1
2779,0
2780,0
2781,1
2782,0
2783,1
2784,0
2785,0
2786,1
2787,0
2788,0
2789,1
2790,1
2791,0
2792,1
2793,1
2794,0
2795,0
2796,1
2797,0
2798,1
2799,1
2800,1
2801,0
2802,0
2803,0
2804,1
2805,1
2806,0
2807,0
2808,0
2809,0
2810,1
2811,1
2812,1
2813,1
2814,1
2815,1
2816,1
2817,0
2818,0
2819,0
2820,0
2821,1
2822,0
2823,1
2824,0
2825,0
2826,0
2827,0
2828,1
2829,0
2830,0
2831,1
2832,1
2833,1
2834,0
2835,0
2836,1
2837,0
2838,1
2839,0
2840,0
2841,0
2842,1
2843,1
2844,1
2845,1
2846,0
2847,1
2848,1
2849,0
2850,1
2851,1
2852,1
2853,1
2854,0
2855,1
2856,0
2857,0
2858,1
2859,0
2860,1
2861,1
2862,1
2863,0
2864,1
2865,0
2866,1
2867,1
2868,1
2869,0
2870,1
2871,1
2872,0
2873,0
2874,0
2875,0
2876,0
2877,1
2878,1
2879,1
2880,0
2881,1
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,1
2891,0
2892,1
2893,1
2894,1
2895,0
2896,1
2897,1
2898,0
2899,0
2900,0
2901,1
2902,1
2903,0
2904,1
2905,0
2906,0
2907,1
2908,1
2909,0
2910,1
2911,1
2912,1
2913,1
2914,1
2915,1
2916,1
2917,0
2918,0
2919,0
2920,0
2921,1
2922,1
2923,1
2924,1
2925,0
2926,0
2927,0
2928,0
2929,0
2930,1
2931,0
2932,1
2933,0
2934,1
2935,0
2936,1
2937,1
2938,1
2939,0
2940,0
2941,1
2942,0
2943,0
2944,0
2945,0
2946,0
2947,1
2948,1
2949,0
2950,0
2951,0
2952,1
2953,0
2954,0
2955,1
2956,0
2957,0
2958,0
2959,0
2960,1
2961,0
2962,1
2963,0
2964,1
2965,0
2966,1
2967,0
2968,1
2969,0
2970,0
2971,0
2972,0
2973,1
2974,0
2975,1
2976,1
2977,1
2978,0
2979,0
2980,1
2981,1
2982,0
2983,1
2984,1
2985,0
2986,1
2987,1
2988,0
2989,0
2990,1
2991,0
2992,0
2993,1
2994,1
2995,0
2996,0
2997,0
